,Player,Age,League,Position,Team,Birth country,Non-penalty goals per 90,npxG per 90,"Successful dribbles, %","Goal conversion, %",Touches in box per 90,"Accurate short / medium passes, %",Passes per 90,Shot assists per 90,xA per 90,Assists per 90,Second assists per 90,Third assists per 90,Progressive passes per 90,Progressive runs per 90,"Duels won, %",pAdj Tkl+Int per 90,Successful defensive actions per 90,PAdj Sliding tackles,"Defensive duels won, %",Fouls per 90,Cards per 90,Shots blocked per 90,PAdj Interceptions,"Aerial duels won, %","Accurate long passes, %","1st, 2nd, 3rd assists",Conceded goals per 90,Prevented goals per 90,Shots against per 90,"Save rate, %",Exits per 90,Passes,"Long Pass
Cmp %","% of Passes
Being Short","% of Passes
Being Lateral","Received
Passes",Goals prevented %,"Accurate passes, %",Shots per 90,"Accurate crosses, %",Smart passes per 90,xA per Shot Assist,Accelerations per 90,Aerial duels won per 90,Fouls suffered per 90,npxG per shot,Crosses per 90
10,Kakang Rudianto,23,BRI Liga 1 25-26,RB,Persib,Indonesia,0.325,0.6333333333333333,1,0.325,0.25833333333333336,0.6083333333333333,0.6166666666666667,0.25,0.4583333333333333,0.24166666666666667,0.6833333333333333,0.7833333333333333,0.36666666666666664,0.06666666666666667,0.65,0.43333333333333335,0.6416666666666667,0.5416666666666666,0.21666666666666667,0.5166666666666666,0.6666666666666667,0.5416666666666666,0.475,0.25,0.45,0.525,0.4916666666666667,0.5083333333333333,0.9833333333333333,0.9333333333333333,0.5083333333333333,0.6166666666666667,0.45,0.5083333333333333,0.5166666666666667,0.7,0.5083333333333333,0.8333333333333334,0.225,0.6166666666666667,0.25833333333333336,0.7666666666666667,0.10833333333333334,0.2,0.15,0.9166666666666666,0.2833333333333333
11,R. Hidayat,23,BRI Liga 1 25-26,RB,Persijap,Indonesia,0.325,0.38333333333333336,0.26666666666666666,0.325,0.2,0.6333333333333333,0.25,0.7333333333333333,0.5583333333333333,0.24166666666666667,0.6083333333333333,0.31666666666666665,0.21666666666666667,0.21666666666666667,0.5,0.8666666666666667,0.9333333333333333,0.5166666666666667,0.4666666666666667,0.85,0.9416666666666667,0.6666666666666666,0.9083333333333333,0.4,0.6333333333333333,0.275,0.4916666666666667,0.5083333333333333,0.6333333333333333,0.85,0.5083333333333333,0.25,0.6333333333333333,0.5083333333333333,0.9333333333333333,0.18333333333333332,0.5083333333333333,0.7833333333333333,0.25833333333333336,0.6166666666666667,0.55,0.23333333333333334,0.4583333333333333,0.4,0.6083333333333333,0.55,0.16666666666666666
12,A. Indie,23,BRI Liga 1 25-26,"LB, LW, RB",Persis Solo,Indonesia,0.325,0.9,0.26666666666666666,0.325,0.95,0.425,0.26666666666666666,0.8,0.7166666666666667,0.6,0.2916666666666667,0.31666666666666665,0.016666666666666666,0.9416666666666667,0.4666666666666667,0.15,0.3333333333333333,0.5416666666666666,0.48333333333333334,0.3833333333333333,0.6083333333333334,0.1,0.15,0.95,0.05,0.3,0.4916666666666667,0.5083333333333333,0.06666666666666665,0.8833333333333333,0.5083333333333333,0.26666666666666666,0.05,0.5083333333333333,0.03333333333333333,0.43333333333333335,0.5083333333333333,0.55,0.9,0.4166666666666667,0.65,0.36666666666666664,0.95,0.5666666666666667,0.8833333333333333,0.7333333333333333,0.675
13,F. Rahman,23,BRI Liga 1 25-26,RB,Persija,Indonesia,0.325,0.18333333333333332,0.7666666666666667,0.325,0.8833333333333333,0.8,0.7166666666666667,0.9333333333333333,0.875,0.65,0.95,0.31666666666666665,0.43333333333333335,0.8166666666666667,0.38333333333333336,0.7333333333333333,0.45,0.09166666666666666,0.65,0.9083333333333333,0.7583333333333333,0.5416666666666666,0.8166666666666667,0.5166666666666667,0.16666666666666666,0.7666666666666667,0.4916666666666667,0.5083333333333333,0.29166666666666663,0.3,0.5083333333333333,0.7166666666666667,0.16666666666666666,0.5083333333333333,0.08333333333333333,0.7166666666666667,0.5083333333333333,0.38333333333333336,0.36666666666666664,0.3333333333333333,0.25833333333333336,0.5833333333333334,0.5416666666666666,0.4166666666666667,0.25833333333333336,0.15,0.9666666666666667
14,R. Fahmi,24,BRI Liga 1 25-26,"RB, RB5",Arema,Indonesia,0.325,0.25,0.5166666666666667,0.325,0.48333333333333334,0.36666666666666664,0.75,0.6333333333333333,0.7666666666666667,0.9166666666666666,0.6833333333333333,0.7833333333333333,0.4,0.6166666666666667,0.48333333333333334,0.3,0.31666666666666665,0.09166666666666666,0.7333333333333333,0.43333333333333335,0.2833333333333333,0.6,0.43333333333333335,0.36666666666666664,0.65,0.8916666666666667,0.4916666666666667,0.5083333333333333,0.1166666666666667,0.6,0.5083333333333333,0.75,0.65,0.5083333333333333,0.5333333333333333,0.7666666666666667,0.5083333333333333,0.4,0.2833333333333333,0.48333333333333334,0.8083333333333333,0.95,0.625,0.43333333333333335,0.9666666666666667,0.3333333333333333,0.85
15,Z. Afandi,24,BRI Liga 1 25-26,RB,Semen Padang,Indonesia,0.325,0.11666666666666667,0.18333333333333332,0.325,0.08333333333333333,0.05,0.6416666666666667,0.03333333333333333,0.041666666666666664,0.24166666666666667,0.2916666666666667,1,0.9166666666666666,0.35,0.7,0.825,0.75,0.19166666666666668,0.23333333333333334,0.4666666666666667,0.19999999999999996,0.9333333333333333,0.8666666666666667,0.65,0.31666666666666665,0.6083333333333333,0.4916666666666667,0.5083333333333333,0.45833333333333337,0.16666666666666666,0.5083333333333333,0.6416666666666667,0.31666666666666665,0.5083333333333333,0.7166666666666667,0.4166666666666667,0.5083333333333333,0.08333333333333333,0.19166666666666668,0.35833333333333334,0.25833333333333336,0.041666666666666664,0.10833333333333334,0.5833333333333334,0.65,0.11666666666666667,0.4
16,E. Reijnders,25,BRI Liga 1 25-26,"LB, RB",Persib,Netherlands,0.325,0.6666666666666666,0.016666666666666666,0.325,0.8166666666666667,0.9666666666666667,0.5,0.75,0.8166666666666667,0.775,0.6083333333333333,0.675,0.06666666666666667,0.85,0.08333333333333333,0.1,0.06666666666666667,0.4583333333333333,0.18333333333333332,0.7333333333333334,0.7833333333333333,0.08333333333333333,0.1,0.5666666666666667,0.9333333333333333,0.75,0.4916666666666667,0.5083333333333333,0.5666666666666667,1,0.5083333333333333,0.5,0.9333333333333333,0.5083333333333333,0.1,0.6166666666666667,0.5083333333333333,0.9833333333333333,0.5583333333333333,0.31666666666666665,0.7583333333333333,0.8,0.7583333333333333,0.38333333333333336,0.11666666666666667,0.7,0.2
17,M. Jardel,25,BRI Liga 1 25-26,LB,Persita,Indonesia,0.325,0.13333333333333333,0.08333333333333333,0.325,0.08333333333333333,0.35,0.6,0.13333333333333333,0.1,0.24166666666666667,0.925,0.675,0.775,0.15,0.8666666666666667,0.7166666666666667,0.6416666666666667,0.26666666666666666,0.43333333333333335,0.675,0.9083333333333333,0.44166666666666665,0.7333333333333333,0.9,0.5166666666666667,0.7083333333333334,0.4916666666666667,0.5083333333333333,0.6166666666666667,0.45,0.5083333333333333,0.6,0.5166666666666667,0.5083333333333333,0.8166666666666667,0.4,0.5083333333333333,0.5166666666666667,0.25833333333333336,0.9833333333333333,0.25833333333333336,0.1,0.4583333333333333,0.95,0.85,0.18333333333333332,0.11666666666666667
18,A. Ballah,25,BRI Liga 1 25-26,LB,Dewa United,Indonesia,0.325,0.5333333333333333,0.7666666666666667,0.325,0.7333333333333333,0.6666666666666666,0.6833333333333333,0.18333333333333332,0.4583333333333333,0.24166666666666667,0.2916666666666667,0.31666666666666665,0.30833333333333335,0.7333333333333333,0.45,0.5666666666666667,0.35833333333333334,0.26666666666666666,0.8,0.5666666666666667,0.525,0.375,0.6666666666666666,0.875,0.2833333333333333,0.13333333333333333,0.4916666666666667,0.5083333333333333,0.23333333333333328,0.5666666666666667,0.5083333333333333,0.6833333333333333,0.2833333333333333,0.5083333333333333,0.11666666666666667,0.6833333333333333,0.5083333333333333,0.45,0.5583333333333333,0.15,0.975,0.9083333333333333,0.5416666666666666,0.16666666666666666,0.675,0.5333333333333333,0.7
19,G. Numberi,26,BRI Liga 1 25-26,"RB, LB",Madura United,Indonesia,0.325,0.16666666666666666,0.4,0.325,0.375,0.15,0.8333333333333334,0.4,0.7166666666666667,0.5666666666666667,0.6833333333333333,0.31666666666666665,0.9333333333333333,0.875,0.325,0.9,0.9833333333333333,0.8583333333333333,0.4,0.4916666666666667,0.8833333333333333,0.4083333333333333,0.8833333333333333,0.38333333333333336,0.13333333333333333,0.525,0.4916666666666667,0.5083333333333333,0.09166666666666667,0.25,0.5083333333333333,0.8333333333333334,0.13333333333333333,0.5083333333333333,0.8666666666666667,0.8166666666666667,0.5083333333333333,0.1,0.30833333333333335,0.11666666666666667,0.6083333333333333,0.9833333333333333,0.7,0.2833333333333333,0.09166666666666666,0.21666666666666667,0.75
20,S. Lasenari,26,BRI Liga 1 25-26,"RB, RCB",PSM,Indonesia,0.325,0.041666666666666664,0.26666666666666666,0.325,0.15,0.03333333333333333,0.016666666666666666,0.06666666666666667,0.1,0.24166666666666667,0.2916666666666667,0.31666666666666665,0.48333333333333334,0.016666666666666666,0.18333333333333332,0.4,0.7166666666666667,0.4583333333333333,0.5333333333333333,0.31666666666666665,0.10833333333333328,0.5416666666666666,0.4083333333333333,0.13333333333333333,1,0.13333333333333333,0.4916666666666667,0.5083333333333333,0.95,0.2833333333333333,0.5083333333333333,0.016666666666666666,1,0.5083333333333333,0.9666666666666667,0.016666666666666666,0.5083333333333333,0.21666666666666667,0.03333333333333333,0.9583333333333334,0.25833333333333336,0.9083333333333333,0.10833333333333334,0.3333333333333333,0.21666666666666667,0.041666666666666664,0.08333333333333333
